CountryCode,SeriesCode,DESCRIPTION
"PSE","SP.DYN.TO65.MA.ZS","Including East Jerusalem."
"PSE","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza."
"PSE","SP.POP.TOTL","Data source: World Bank estimates based on data from Palestinian Central Bureau of Statistics, excluding E. Jerusalem."
"PSE","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists in hotels and similar establishments. Source: Palestinian Central Bureau of Statistics. Hotel Activity Survey. Ramallah - Palestine. Data on hotel activity from 2012 represent the West Bank only. Note: the data on hotel activity represent the responded hotels in the West Bank only."
"PSE","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects (for State of Palestine). Including East Jerusalem."
"PSE","SP.DYN.TFRT.IN","Data source and note: United Nations World Population Prospects (for State of Palestine)"
"PSE","SM.POP.TOTL","Estimates are derived from data on foreign-born population. The estimates for the Occupied Palestinian Territory refer to the number of Palestinian refugees registered by UNRWA."
"PSE","SM.POP.NETM","Data source and note: United Nations World Population Prospects (for State of Palestine)"
"PSE","IT.CEL.SETS.P2","Palestine Telecommunications Company (PALTEL)."
"PSE","SP.ADO.TFRT","Including East Jerusalem."
"PSE","SP.DYN.LE00.MA.IN","Data source and note: United Nations World Population Prospects (for State of Palestine)"
"PSE","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza."
"PSE","SP.DYN.LE00.FE.IN","Data source and note: United Nations World Population Prospects (for State of Palestine)"
"PSE","SP.DYN.CDRT.IN","Data source and note: Palestinian Central Bureau of Statistics, United Nations World Population Prospects (for State of Palestine)"
"PSE","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza."
"PSE","IT.NET.USER.ZS","Palestine Telecommunications Company (PALTEL)."
"PSE","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza."
"PSE","IT.MLT.MAIN","Palestine Telecommunications Company (PALTEL)."
"PSE","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects (for State of Palestine). Including East Jerusalem."
"PSE","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"PSE","IT.NET.BBND","Palestine Telecommunications Company (PALTEL)."
"PSE","IT.NET.BBND.P2","Palestine Telecommunications Company (PALTEL)."
"PSE","SP.DYN.CBRT.IN","Data source and note: Palestinian Central Bureau of Statistics, United Nations World Population Prospects (for State of Palestine)"
"PSE","PA.NUS.PPP","From July 2020, this indicator is expressed for United States dollar (Previously it was for New Israeli Shekel)."
"PSE","PA.NUS.PRVT.PP","From July 2020, this indicator is expressed for United States dollar (Previously it was for New Israeli Shekel)."
"PSE","SP.POP.GROW","Data source: World Bank estimates based on data from Palestinian Central Bureau of Statistics, excluding E. Jerusalem."
"PSE","SP.POP.BRTH.MF","Including East Jerusalem."
"PSE","IT.CEL.SETS","Palestine Telecommunications Company (PALTEL)."
"PSE","SM.POP.REFG","Figures include Palestinian refugees under the mandate of the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) which are not included in statistics from the United Nations Office of the High Commissioner for Refugees (UNHCR)."
"PSE","SM.POP.REFG.OR","Figures refer to Palestinian refugees under the UNHCR mandate only."
"PSE","IT.MLT.MAIN.P2","Palestine Telecommunications Company (PALTEL)."
"PYF","SM.POP.TOTL","Estimates are derived from data on foreign-born population. "
"PYF","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PYF","ST.INT.DPRT","Includes overnight visitors (tourists) only."
"PYF","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-1999: country data."
"PYF","SM.POP.NETM","Data source: United Nations World Population Prospects"
"PYF","IT.NET.BBND","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"PYF","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PYF","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"PYF","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PYF","IT.MLT.MAIN","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","IT.NET.BBND.P2","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"PYF","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"PYF","SP.POP.GROW","Data source: United Nations World Population Prospects"
"PYF","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"PYF","IT.CEL.SETS","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"PYF","IT.NET.USER.ZS","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"PYF","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"PYF","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"PYF","IT.CEL.SETS.P2","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"PYF","IT.MLT.MAIN.P2","Until 2004: Ministère de l'Economie, des Finances et de l'Industrie. Service des Postes et Télécommunications."
"PYF","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PYF","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"PYF","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"PYF","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"PYF","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"QAT","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. Source 1999-2006: Qatar Central Bank."
"QAT","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"QAT","IT.NET.USER.ZS","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","IT.NET.BBND","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","IT.MLT.MAIN","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"QAT","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. "
"QAT","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"QAT","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"QAT","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"QAT","MS.MIL.XPND.GD.ZS","2002-2003 SIPRI estimates."
"QAT","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"QAT","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"QAT","IT.NET.BBND.P2","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"QAT","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. Source 1999-2006: Qatar Central Bank."
"QAT","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"QAT","SM.POP.NETM","Data source: United Nations World Population Prospects"
"QAT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)"
"QAT","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"QAT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"QAT","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"QAT","MS.MIL.XPND.ZS","2002-2003 SIPRI estimates."
"QAT","IT.MLT.MAIN.P2","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"QAT","MS.MIL.XPND.CN","2002-2003 SIPRI estimates."
"QAT","IT.CEL.SETS","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"QAT","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"QAT","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"QAT","IT.CEL.SETS.P2","Qatar Telecom (Q-Tel) Q.S.C. ictQATAR"
"QAT","SP.POP.GROW","Data source: United Nations World Population Prospects"
"QAT","MS.MIL.XPND.CD","2002-2003 SIPRI estimates."
"ROU","IS.RRS.PASG.KM","Source: OECD"
"ROU","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"ROU","SP.DYN.CDRT.IN","Data source: Eurostat"
"ROU","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"ROU","IT.MLT.MAIN","Rom-Telecom. From 2002: National Regulatory Authority for Communications."
